RMSE_log,MAE_log,MedAE_log,R2,RMSE_USD,MAE_USD,MedAE_USD,MAPE,modelo,codificacion,particion,segundos
0.4089842945254247,0.3025032072266505,0.23070202847115517,0.7479019812737859,48091.07918992769,27551.490200898243,15759.999843473415,32.07823442449817,Ridge,target,19,0.3
0.3800728944002323,0.2772176754538221,0.2093183804655805,0.7822841902685426,45490.21976042533,25566.01187483798,14678.006537539499,29.300500282219037,HistGradientBoosting,target,19,2.0
0.37566057111026835,0.2730889899403634,0.2012771715890107,0.7873098392336154,44794.75822257482,25156.896122078262,14625.06249999997,28.913864924262544,XGBoost,target,19,0.7
0.38051528860462314,0.27582619452365664,0.2044794164054018,0.7817770650905242,44921.780059636694,25350.773754410682,14651.564445893084,29.27368478476075,LightGBM,target,19,0.7
0.3761843875023652,0.2739330738457957,0.20444698109946735,0.7867162807077117,44917.69784239009,25144.64106946215,14364.65062832083,28.923710667787965,CatBoost,target,19,4.5
0.8246816000041771,0.6192494498695178,0.49384628769167094,-1.7977604882757348e-05,81932.63426963442,51419.4879116028,34490.904830604486,98.41888216120958,Baseline_media,onehot,0,0.2
0.8274531728847961,0.6161907610863325,0.4810492468617973,-0.006750952156535428,80481.18207406234,51192.38289036545,35124.99999999998,105.36648824106128,Baseline_mediana,onehot,0,0.2
0.4066039198761018,0.2999092098824505,0.22305527142529247,0.7569037160626474,51095.16061772272,27297.563140004724,15261.743683386627,32.05414082972871,Ridge,onehot,0,0.3
0.38319141064588136,0.28053944427931105,0.20440813622733156,0.7840929969373611,48985.60054473594,25900.866323877788,14504.67916828289,29.85885727146456,HistGradientBoosting,onehot,0,3.6
0.3819505055381773,0.27893831479748676,0.20494842529296875,0.785489094484975,49038.14577242339,25793.158868793475,14476.039062499989,29.602256448207854,XGBoost,onehot,0,0.8
0.3781904623800209,0.27778810765970796,0.2071458443983758,0.7896917342665384,48135.79975536763,25634.447536525477,14258.953026863934,29.37640793714899,LightGBM,onehot,0,0.8
0.3808747540985835,0.27853157460944555,0.2070991650007592,0.7866957191517482,49695.06957969395,25802.028611683578,14680.53326798441,29.673974127181275,CatBoost,onehot,0,4.6
0.8117389507582669,0.6129997367712918,0.4833011907415523,-7.877362357966433e-07,79121.63319587964,50728.980148332106,34087.420342565405,94.53340491123146,Baseline_media,onehot,1,0.2
0.8147121469352876,0.6098985533657678,0.47253641380164524,-0.007339707610791502,77693.97562649133,50498.72491694352,35091.00000000004,101.0891168793243,Baseline_mediana,onehot,1,0.3
0.4017786951781443,0.2967754223817091,0.2208818741515186,0.7550139369903106,48056.37745594361,26789.811501114495,15039.874544157747,31.08384924487669,Ridge,onehot,1,0.3
0.377775521904377,0.2761164961583648,0.20368527572145023,0.783411597043887,45857.04857909825,25194.924522398625,13866.199410369869,29.04801926184717,HistGradientBoosting,onehot,1,3.8
0.379374674359904,0.2777348377373328,0.2079371359460236,0.781574045715706,46016.11035695538,25233.982350782215,13990.350585937498,29.200376733845772,XGBoost,onehot,1,0.9
0.3760013043467086,0.2755157297390935,0.20300333408174076,0.7854412286852889,45270.20761354228,25064.66719046253,14174.993800954548,29.02558503588474,LightGBM,onehot,1,0.8
0.37928208816406644,0.2774281941002681,0.20593447487330785,0.7816806461917616,46320.684291970836,25252.454750222932,13864.31393123562,29.17875887728459,CatBoost,onehot,1,4.6
0.8188960114090866,0.6156295894688738,0.4814924044089981,-0.00015253877188259324,77392.81403162704,50048.32896714763,34293.026477204025,97.85243269225386,Baseline_media,onehot,2,0.2
0.822649740897767,0.6130644868959406,0.471600090150071,-0.009342733082251531,76022.57242325124,49857.74680179432,34966.0000000001,104.5768953125489,Baseline_mediana,onehot,2,0.2
0.4009604421521095,0.2967009723420763,0.22517158136204074,0.7602206455988967,46778.56102475782,26355.192121400643,15562.757324852428,32.071432888157595,Ridge,onehot,2,0.4
0.3775544371198539,0.27411005744205025,0.20108612652919966,0.7873977349070946,44420.73415228579,24485.04257670198,14370.459988090883,29.556013144193454,HistGradientBoosting,onehot,2,3.4
0.37504610035344216,0.27315479482244454,0.20286781829737954,0.7902132580285477,44352.91034080702,24469.649894150294,14133.585937499956,29.417199407620465,XGBoost,onehot,2,0.9
0.37233990157891245,0.2699205114766823,0.20069295247050079,0.7932298278549959,43500.469087835714,24080.20418332006,13871.77662735212,29.204024432703722,LightGBM,onehot,2,0.8
0.37431218460799215,0.27324391002905907,0.20209761660379044,0.7910335046467684,44721.46396381222,24397.20771210117,14276.555738465366,29.469732546885673,CatBoost,onehot,2,4.7
